episode,speakers,utterances,emotions,cleaned_utterances,hindi_utterances,english_utterances
roseshpoetrypublication.wmv,sahil,alright mom aapko tamatar khaareedne ki bhi zaroorat nahi hai kyonki rosesh ki qitab padne ke baad log waise bhi tamtar fenk ke maarne waale hai,contempt,alright mom aapko tamatar khaareedne ki bhi zaroorat nahi hai kyonki rosesh ki qitab padne ke baad log waise bhi tamtar fenk ke maarne waale hai,अल्रिघ्त् मोम् आप्को तमतर् खारीद्ने कि भि ज़रूरत् नहि है क्योन्कि रोसेश् कि क़ितब् पद्ने के बाद् लोग् वैसे भि तम्तर् फ़ेन्क् के मार्ने वाले है,"okay mom, there is no need to even read the tomato because after reading Rosesh's book, people are going to throw away the tomato anyway."
roseshpoetrypublication.wmv,maya,what nonsense sahil,anger,nonsense sahil,व्हत् नोन्सेन्से सहिल्,what nonsense coast
roseshpoetrypublication.wmv,monisha,sahil tamatar 35 kilo ho gaye hai ,fear,sahil tamatar kilo ho gaye hai,सहिल् तमतर् ३५ किलो हो गये है ,the sea level has gained 35 kilos
roseshpoetrypublication.wmv,maya,monisha please sahil tumse ye umeed nahi thi i mean you are really cruel,contempt,monisha please sahil tumse ye umeed nahi thi mean really cruel,मोनिश प्लेअसे सहिल् तुम्से ये उमीद् नहि थि इ मेअन् योउ अरे रेअल्ल्य् च्रुएल्,monisha please sahil tumse ye umeed nahi thi i mean you are really cruel
roseshpoetrypublication.wmv,sahil,me!! it was rosesh mom who was cruel to us ,anger,rosesh mom cruel u,मे!! इत् वस् रोसेश् मोम् व्हो वस् च्रुएल् तो उस् ,me!! it was rosesh mom who was cruel to us
roseshpoetrypublication.wmv,indravadan,he is absolutely right kavi banne chala hai mera gas meri ghar ghanti arey socho bhai maya koi khudko hue gas par kavita likhta hai ,contempt,absolutely right kavi banne chala hai mera gas meri ghar ghanti arey socho bhai maya koi khudko hue gas par kavita likhta hai,हे इस् अब्सोलुतेल्य् रिघ्त् कवि बन्ने चल है मेर गस् मेरि घर् घन्ति अरेय् सोचो भै मय कोइ खुद्को हुए गस् पर् कवित लिख्त है ,"He is absolutely right, I have started making poetry, my gas is ringing in my house, think brother, Maya, someone has come to write poetry on the gas."
roseshpoetrypublication.wmv,maya,indravadan cooking gas par kavita thi!,anger,indravadan cooking gas par kavita thi,इन्द्रवदन् चूकिन्ग् गस् पर् कवित थि!,This poem on indravadan cooking gas!
roseshpoetrypublication.wmv,indravadan,acha aur kavita mein jo dhum dhaam awaaze thi wo ?,contempt,acha aur kavita mein jo dhum dhaam awaaze thi wo,अच और् कवित मेइन् जो धुम् धाम् अवाज़े थि वो ?,What is the noise in the poem that you hear?
roseshpoetrypublication.wmv,monisha,wo ghar ghanti ki awaaz thi daddy ji ,neutral,wo ghar ghanti ki awaaz thi daddy ji,वो घर् घन्ति कि अवाज़् थि दद्द्य् जि ,"That's the sound of the house bell, daddy ji"
roseshpoetrypublication.wmv,maya,right dekha! even monisha ye baat samaj gayi .. wo monisha jo aaj tak nahi samjhi ke yu yu yu chappal khaseetke nahi chalna chaiye jo ye nahi samjhi ke ghar mein plastic bags ki exhibition nahi lagani chaiye ,contempt,right dekha even monisha ye baat samaj gayi wo monisha jo aaj tak nahi samjhi ke yu yu yu chappal khaseetke nahi chalna chaiye jo ye nahi samjhi ke ghar mein plastic bag ki exhibition nahi lagani chaiye,रिघ्त् देख! एवेन् मोनिश ये बात् समज् गयि ॥ वो मोनिश जो आज् तक् नहि सम्झि के यु यु यु चप्पल् खसीत्के नहि चल्न चैये जो ये नहि सम्झि के घर् मेइन् प्लस्तिच् बग्स् कि एक्ष्हिबितिओन् नहि लगनि चैये ,"look right! Even Monisha, this thing went to the society.. that Monisha who till today has not understood that she should not wear slippers, she has not understood that she should not keep an exhibition of plastic bags in her house."
roseshpoetrypublication.wmv,indravadan,ye naya point hai,neutral,ye naya point hai,ये नय पोइन्त् है,this is a new point
roseshpoetrypublication.wmv,maya,jo ye nahi samjhi dinner party mei uhm uhm aise ungliyaan nahi chaatni chaiye. jo ye,contempt,jo ye nahi samjhi dinner party mei uhm uhm aise ungliyaan nahi chaatni chaiye jo ye,जो ये नहि सम्झि दिन्नेर् पर्त्य् मेइ उह्म् उह्म् ऐसे उन्ग्लियान् नहि चात्नि चैये। जो ये,Jo ye samjhi dinner party mei uhm uhm such fingers nahi chaatni chaiye. jo ye
roseshpoetrypublication.wmv,monisha,mummy ji!,sadness,mummy ji,मुम्म्य् जि!,mummy ji!
roseshpoetrypublication.wmv,maya,i know bohot lambi list hai! but the point is monisha bhi ye baat samaj gayi hai aur tum i mean give the poor boy a chance tumhe kaise pata ho sakta hai ki kal rosesh ki qitab khaaredne ke liye logo ki line lage ,neutral,know bohot lambi list hai point monisha bhi ye baat samaj gayi hai aur tum mean give poor boy chance tumhe kaise pata ho sakta hai ki kal rosesh ki qitab khaaredne ke liye logo ki line lage,इ क्नोव् बोहोत् लम्बि लिस्त् है! बुत् थे पोइन्त् इस् मोनिश भि ये बात् समज् गयि है और् तुम् इ मेअन् गिवे थे पूर् बोय् अ चन्चे तुम्हे कैसे पत हो सक्त है कि कल् रोसेश् कि क़ितब् खारेद्ने के लिये लोगो कि लिने लगे ,"I know it is a very long list! But the point is Monisha, this thing is also said in the society and you mean give the poor boy a chance. How can you know that people will be lining up to buy Rosesh's book tomorrow?"
roseshpoetrypublication.wmv,rosesh,momma ,sadness,momma,मोम्म ,momma
roseshpoetrypublication.wmv,maya,hello darling ! ,joy,hello darling,हेल्लो दर्लिन्ग् ! ,hello darling!
roseshpoetrypublication.wmv,rosesh,ek bhi qitab nahi biki ,sadness,ek bhi qitab nahi biki,एक् भि क़ितब् नहि बिकि ,not a single book was written
roseshpoetrypublication.wmv,maya,we eh eh well baby aaj pehle dinn hai ,neutral,eh eh well baby aaj pehle dinn hai,वे एह् एह् वेल्ल् बब्य् आज् पेह्ले दिन्न् है ,we eh eh well baby today is the first day
roseshpoetrypublication.wmv,rosesh,it's ok mommma,sadness,ok mommma,इत्'स् ओक् मोम्म्म,it's ok momma
roseshpoetrypublication.wmv,monisha,sahil dekha rosesh bhaiya kitne dhuki the jao na ,sadness,sahil dekha rosesh bhaiya kitne dhuki jao na,सहिल् देख रोसेश् भैय कित्ने धुकि थे जओ न ,"See the shore, Rosesh Bhaiya, how many times have you gone?"
roseshpoetrypublication.wmv,sahil,i am sorry mom . but remember aap hi ne kaha tha ki honesty is the best policy ,neutral,sorry mom remember aap hi ne kaha tha ki honesty best policy,इ अम् सोर्र्य् मोम् । बुत् रेमेम्बेर् आप् हि ने कह थ कि होनेस्त्य् इस् थे बेस्त् पोलिच्य् ,I am sorry mom. but remember you said that honesty is the best policy
roseshpoetrypublication.wmv,maya,iss kahavat se pehle kabhi kabhi lagana bhul gayi kabhi kabhi honesty is the best policy magar kabhi kabhi kisika dil rakhne ke liye jhut bolna padta hai kyun monisha ka dil rakhne ke liye jhut nahi bolte hum,contempt,i kahavat se pehle kabhi kabhi lagana bhul gayi kabhi kabhi honesty best policy magar kabhi kabhi kisika dil rakhne ke liye jhut bolna padta hai kyun monisha ka dil rakhne ke liye jhut nahi bolte hum,इस्स् कहवत् से पेह्ले कभि कभि लगन भुल् गयि कभि कभि होनेस्त्य् इस् थे बेस्त् पोलिच्य् मगर् कभि कभि किसिक दिल् रख्ने के लिये झुत् बोल्न पद्त है क्युन् मोनिश क दिल् रख्ने के लिये झुत् नहि बोल्ते हुम्,"Because of this saying, it is a mistake to say never before, sometimes honesty is the best policy, but sometimes we have to speak falsely to keep Kisika's heart, why we should not speak falsely to keep Monisha's heart."
roseshpoetrypublication.wmv,indravadan,maya bas bas bas bas ye monisha haaye haaye puran baadmein ok ok ok rosesh ka hausla badane ki puri koshish karega sahil ,neutral,maya ba ba ba ba ye monisha haaye haaye puran baadmein ok ok ok rosesh ka hausla badane ki puri koshish karega sahil,मय बस् बस् बस् बस् ये मोनिश हाये हाये पुरन् बाद्मेइन् ओक् ओक् ओक् रोसेश् क हौस्ल बदने कि पुरि कोशिश् करेग सहिल् ,Maya Bas Bas Bas Bas Ye Monisha Haaye Haaye Old Baadmein Ok Ok Ok Ok Ok Ok Will try my best to boost Rosesh's courage.
roseshpoetrypublication.wmv,sahil,aur dad meri madad karenge,neutral,aur dad meri madad karenge,और् दद् मेरि मदद् करेन्गे,and dad will help me
roseshpoetrypublication.wmv,maya,good,neutral,good,गूद्,good
sahillovestory.wmv,sahil,mom aap aa rahi haina! so come fast i am waiting near the car alright! ,neutral,mom aap aa rahi haina come fast waiting near car alright,मोम् आप् आ रहि हैन! सो चोमे फ़स्त् इ अम् वैतिन्ग् नेअर् थे चर् अल्रिघ्त्! ,"Mom, you are here! so come fast i am waiting near the car alright!"
sahillovestory.wmv,rosesh,sahil bhai muje macchi market drop kar denge kya  ,neutral,sahil bhai muje macchi market drop kar denge kya,सहिल् भै मुजे मच्चि मर्केत् द्रोप् कर् देन्गे क्य  ,"Sahil bhai, why should I drop my machine to the market?"
sahillovestory.wmv,sahil,rosesh pocket money ke liye paise kamana achi baat hai lekin macchi bech kar paise kamana ,contempt,rosesh pocket money ke liye paisa kamana achi baat hai lekin macchi bech kar paisa kamana,रोसेश् पोच्केत् मोनेय् के लिये पैसे कमन अचि बात् है लेकिन् मच्चि बेच् कर् पैसे कमन ,rosesh earning money for pocket money is a good thing but earning money by selling machines
sahillovestory.wmv,rosesh,don't be silly theatre group ke annual festival ka play hai mei usmein macchimaar bana hun research karne jana hai,neutral,silly theatre group ke annual festival ka play hai mei usmein macchimaar bana hun research karne jana hai,दोन्'त् बे सिल्ल्य् थेअत्रे ग्रोउप् के अन्नुअल् फ़ेस्तिवल् क प्लय् है मेइ उस्मेइन् मच्चिमार् बन हुन् रेसेअर्च् कर्ने जन है,don't be silly theater group's annual festival play hai mein usmein macchimaar bana hun research karne hai
