episode,speakers,utterances,emotions,cleaned_utterances,hindi_utterances,english_utterances
mayamonishabday.avi,indravadhan,"haan haan chaliye..chaliye chaliye..ye lo..pakdo pakdo pakdo..aur ye proof, aur ye mai..accha ek minute ek minute tum jakr gaadi me baitho, mai bathroom jaakr aata hun",neutral,haan haan chaliye chaliye chaliye ye lo pakdo pakdo pakdo aur ye proof aur ye mai accha ek minute ek minute tum jakr gaadi baitho mai bathroom jaakr aata hun,"हान् हान् चलिये॥चलिये चलिये॥ये लो॥पक्दो पक्दो पक्दो॥और् ये प्रूफ़्, और् ये मै॥अच्च एक् मिनुते एक् मिनुते तुम् जक्र् गादि मे बैथो, मै बथ्रूम् जाक्र् आत हुन्","haan ​​haan chaliye..chaliye chaliye…here you go…pack, pack, pack…and this is proof, and this is mine…well, for a minute you sat in the car, I went to the bathroom."
mayamonishabday.avi,monisha,okay,neutral,okay,ओकय्,okay
mayamonishabday.avi,sahil,hii cocu jiya,joy,hii cocu jiya,ही चोचु जिय,this cock lived
mayamonishabday.avi,monisha,hii sonu babu,joy,hii sonu babu,ही सोनु बबु,hi sonu babu
mayamonishabday.avi,sahil,mom beemar hai,sadness,mom beemar hai,मोम् बीमर् है,mom is sick
mayamonishabday.avi,monisha,achha? achha? kya huaa hai mummy jee ko,neutral,achha achha kya huaa hai mummy jee ko,अछ? अछ? क्य हुआ है मुम्म्य् जी को,ok? ok? what happened to you mummy?
mayamonishabday.avi,sahil,kya btau..tum nhi manogi..mom ko hallucinogenic paranoia hai..abhi ye auto suggestive hai ya physiological disorder hai malum nahi...tum samjh rahi ho na?,sadness,kya btau tum nhi manogi mom ko hallucinogenic paranoia hai abhi ye auto suggestive hai ya physiological disorder hai malum nahi tum samjh rahi ho na,क्य ब्तौ॥तुम् न्हि मनोगि॥मोम् को हल्लुचिनोगेनिच् परनोइअ है॥अभि ये औतो सुग्गेस्तिवे है य फ्य्सिओलोगिचल् दिसोर्देर् है मलुम् नहि॥।तुम् सम्झ् रहि हो न?,"What do you say..you don't smell..mom has hallucinogenic paranoia..now it is auto suggestive or is it a physiological disorder, I don't know...you understand right?"
mayamonishabday.avi,monisha,nahi,neutral,nahi,नहि,nahi
mayamonishabday.avi,sahil,dekha..kitna complicated hai..kal dopehar ki appointment di hai doctor acharya ne,neutral,dekha kitna complicated hai kal dopehar ki appointment di hai doctor acharya ne,देख॥कित्न चोम्प्लिचतेद् है॥कल् दोपेहर् कि अप्पोइन्त्मेन्त् दि है दोच्तोर् अचर्य ने,Look..how complicated it is..Doctor Acharya has made an appointment for tomorrow afternoon.
mayamonishabday.avi,monisha,dr. rajsekhar acharya..? ,neutral,rajsekhar acharya,द्र्। रज्सेखर् अचर्य॥? ,dr. rajsekhar acharya..?
mayamonishabday.avi,sahil,haan,sadness,haan,हान्,haan
mayamonishabday.avi,monisha,lekin wo to bade mehnge doctor hai sahil ..wo to ek visit ke 1000 rupaye lete hai,neutral,lekin wo bade mehnge doctor hai sahil wo ek visit ke rupaye lete hai,लेकिन् वो तो बदे मेह्न्गे दोच्तोर् है सहिल् ॥वो तो एक् विसित् के १००० रुपये लेते है,But he is a very expensive doctor..he charges Rs 1000 per visit.
mayamonishabday.avi,sahil,haan..it's alright monisha maine paise de diye hai,neutral,haan alright monisha maine paisa de diye hai,हान्॥इत्'स् अल्रिघ्त् मोनिश मैने पैसे दे दिये है,haan..it's alright Monisha I gave the money
mayamonishabday.avi,monisha,tumne bargain kiya ki nhi?,neutral,tumne bargain kiya ki nhi,तुम्ने बर्गैन् किय कि न्हि?,Didn't you bargain?
mayamonishabday.avi,sahil,hospital me koi bargain karta hai monisha?,neutral,hospital koi bargain karta hai monisha,होस्पितल् मे कोइ बर्गैन् कर्त है मोनिश?,"Monisha, who bargains in the hospital?"
mayamonishabday.avi,monisha,kyu nhi ..tumne hospital me dekha hai kahi fixed rate ka board? sahil tum hazaar rupaye kaise de kar aa sakte ho,anger,kyu nhi tumne hospital dekha hai kahi fixed rate ka board sahil tum hazaar rupaye kaise de kar aa sakte ho,क्यु न्हि ॥तुम्ने होस्पितल् मे देख है कहि फ़िक्षेद् रते क बोअर्द्? सहिल् तुम् हज़ार् रुपये कैसे दे कर् आ सक्ते हो,Why not… have you seen a fixed rate board in the hospital? How can you make thousands of rupees?
mayamonishabday.avi,sahil,it's alright monisha,neutral,alright monisha,इत्'स् अल्रिघ्त् मोनिश,it's alright monisha
mayamonishabday.avi,monisha,ohh mere sar me dard ho rha,sadness,ohh mere sar dard ho rha,ओह्ह् मेरे सर् मे दर्द् हो र्ह,oh my head is hurting
mayamonishabday.avi,sahil,chalo so jaao,neutral,chalo jaao,चलो सो जाओ,come on so go
mayamonishabday.avi,monisha,dekha.. aisa natak karke 2-4 taste karwa lena x-ray wagaireh,neutral,dekha aisa natak karke taste karwa lena wagaireh,देख॥ ऐस नतक् कर्के २-४ तस्ते कर्व लेन क्ष्-रय् वगैरेह्,"See.. by doing such a drama, 2-4 tastes will be obtained and X-ray will be taken."
mayamonishabday.avi,sahil,but i can't do this,neutral,ca,बुत् इ चन्'त् दो थिस्,but i can't do this
mayamonishabday.avi,monisha,but i can...ek kaam karti hu mai tumhare saath chalungi or kisi na kisi tarah hazar rupaye to wasul hi lungi..theek hai,neutral,ek kaam karti hu mai tumhare saath chalungi kisi na kisi tarah hazar rupaye wasul hi lungi theek hai,बुत् इ चन्॥।एक् काम् कर्ति हु मै तुम्हरे साथ् चलुन्गि ओर् किसि न किसि तरह् हज़र् रुपये तो वसुल् हि लुन्गि॥थीक् है,"But I can do something, I will walk with you or somehow I will get the thousand rupees back..theek hai"
mayamonishabday.avi,sahil,haan wo to hai,joy,haan wo hai,हान् वो तो है,haan ​​wo to hai
mayamonishabday.avi,monisha,waise sahil mai tumhare saath chalungi to tumhari mummy khul kar baat nhi kar payegi na doctor ke saath,neutral,waise sahil mai tumhare saath chalungi tumhari mummy khul kar baat nhi kar payegi na doctor ke saath,वैसे सहिल् मै तुम्हरे साथ् चलुन्गि तो तुम्हरि मुम्म्य् खुल् कर् बात् न्हि कर् पयेगि न दोच्तोर् के साथ्,"I will walk with you to the shore so that your mummy can open up and talk to you, nor will you be able to talk to the doctor."
mayamonishabday.avi,sahil,haan..ye to jyada hai,joy,haan ye jyada hai,हान्॥ये तो ज्यद है,haan..this is too much
mayamonishabday.avi,monisha,to fir theek hai..tum dopehar ko ho aao mummy ke saath..hm sham ko chalenge kapadia club,sadness,fir theek hai tum dopehar ko ho aao mummy ke saath hm sham ko chalenge kapadia club,तो फ़िर् थीक् है॥तुम् दोपेहर् को हो आओ मुम्म्य् के साथ्॥ह्म् शम् को चलेन्गे कपदिअ च्लुब्,That's it again..you will come in the evening with mummy..we will go to Kapadia club in the evening..
mayamonishabday.avi,sahil,thank you so much darling....kya huaa?,neutral,thank much darling kya huaa,थन्क् योउ सो मुच् दर्लिन्ग्॥॥क्य हुआ?,thank you so much darling...what happened?
mayamonishabday.avi,monisha,"thank you sahil, mujhe pata chala hai kapadiya club me sham ko thali ke saath ice cream dete hai totally free",joy,thank sahil mujhe pata chala hai kapadiya club sham ko thali ke saath ice cream dete hai totally free,"थन्क् योउ सहिल्, मुझे पत चल है कपदिय च्लुब् मे शम् को थलि के साथ् इचे च्रेअम् देते है तोतल्ल्य् फ़्री","Thank you Sahil, I found out that Kapadiya Club gives ice cream along with the thali in the evening, totally free."
mayamonishabday.avi,sahil,theek hai,joy,theek hai,थीक् है,theek hai
mayamonishabday.avi,maya,sahil..,neutral,sahil,सहिल्॥,coast..
mayamonishabday.avi,sahil,aa..maa ek second,neutral,aa maa ek second,आ॥मा एक् सेचोन्द्,aa..maa one second
mayamonishabday.avi,maya,come on,neutral,come,चोमे ओन्,come on
mayamonishabday.avi,sahil,ek second..mai abhi aaya,neutral,ek second mai abhi aaya,एक् सेचोन्द्॥मै अभि आय,one second...I just came
mayamonishabday.avi,maya,aaj to kam se kam..,neutral,aaj kam se kam,आज् तो कम् से कम्॥,from today to less..
mayamonishabday.avi,sahil,please mom..,neutral,please mom,प्लेअसे मोम्॥,please mom..
mayamonishabday.avi,indravadhan,hi sahil,joy,hi sahil,हि सहिल्,hi shore
mayamonishabday.avi,sahil,aapne kya kaha monisha se dad?,anger,aapne kya kaha monisha se dad,आप्ने क्य कह मोनिश से दद्?,"What did you say to Monisha, Dad?"
mayamonishabday.avi,indravadhan,wo sab chhod..pehle ye bata ki doctor acharya kahan se paida karega tu? hein?,joy,wo sab chhod pehle ye bata ki doctor acharya kahan se paida karega tu hein,वो सब् छोद्॥पेह्ले ये बत कि दोच्तोर् अचर्य कहन् से पैद करेग तु? हेइन्?,All of you guys…first tell me Doctor Acharya where will you give birth? hein?
mayamonishabday.avi,sahil,"mera ek dost hai surjeet singh suri, maine use yahan bulaya hai. i just hope ki wo ye sab sambhal le..aap bhi na dad.. hello?",anger,mera ek dost hai surjeet singh suri maine use yahan bulaya hai hope ki wo ye sab sambhal le aap bhi na dad hello,"मेर एक् दोस्त् है सुर्जीत् सिन्घ् सुरि, मैने उसे यहन् बुलय है। इ जुस्त् होपे कि वो ये सब् सम्भल् ले॥आप् भि न दद्॥ हेल्लो?","I have a friend Surjeet Singh Suri, I have called him here. I just hope she takes care of all this..you too dad.. hello?"
