episode,speakers,utterances,emotions
monishaadaptstohighsociety,maya,excuse me? mere ghar ko flat kehkar ise neecha mat dikhaiye please..iss flat ki tasveerein kai baar magazines me bhi chhapi hain,anger
monishaadaptstohighsociety,rosesh,right do baar kalakaar times me bhi chhapi thi,neutral
monishaadaptstohighsociety,maya,right,neutral
monishaadaptstohighsociety,simple,"oo..you mean hindi regional akhabar me, hai na?",contempt
monishaadaptstohighsociety,maya,"ek minute, ek minute hindi humari rashtrabhasha hai aur iss akhabar ko bohot important log bhi padhte hain",anger
monishaadaptstohighsociety,rosesh,haan..meri poetry reading par article bhi chhapa hai dekhiye,neutral
monishaadaptstohighsociety,maya,dikhane ki koi jarurat nahi hai..tum inhe yahan kyun le aai ho monisha,anger
monishaadaptstohighsociety,monisha,"mom, for god's sake take a chill pill..purani baaton ko yaad kar ke dushmani jaari rakhna is so middle class..right simple?",contempt
monishaadaptstohighsociety,simple,bilkul bilkul..jaise wo hindi filmon me dikhate hain ki do premiyon ke parivaron ke beech purani dushman..majestically mediocre,contempt
monishaadaptstohighsociety,monisha,"hahaha...anyways mom, simple ne apne mansion par ek party rakhi hai",joy
monishaadaptstohighsociety,simple,it's petroshkov's birthday,joy
monishaadaptstohighsociety,rosesh,unka russian kutta momma,joy
monishaadaptstohighsociety,maya,tum uske sare kutton ke naam jante ho?,anger
monishaadaptstohighsociety,simple,"but naturally, rosesh hi nehlane le jata tha unn sabko..one by one",neutral
monishaadaptstohighsociety,monisha,to mai keh rahi thi ki simple ne apne mansion par party rakhi hai isliye mai chahti hun ki aap simple ke sath patchup karein aur uski party me aayein. please,neutral
monishaadaptstohighsociety,simple,"maya, party me jarur aana",joy
monishaadaptstohighsociety,maya,well...,neutral
monishaadaptstohighsociety,simple,"aur please, wahan kuchh classy pehen kar aana..han...tumhari ye jo calcutta cotton ki saree hai wo bohot hi hindi news reporter type lagti hai..jaise tum kabhi bhi bol padogi ki aaj mausam ka haal pesh karne se pehle lete hain ek chhota sa break..",contempt
monishaadaptstohighsociety,maya,ek minute..monisha...out...get out,anger
monishaadaptstohighsociety,monisha,"a...mom relax..dheere shh...kahiye, just leave the premises at once..get out sounds so upper middle class..just a second, simple?",neutral
monishaadaptstohighsociety,simple,yeah?,neutral
monishaadaptstohighsociety,monisha,i'm so sorry lekin mom tumhari presence se upset ho rahi hain,neutral
monishaadaptstohighsociety,simple,"haan mujhe bhi kuchh aisa hi lagta hai...relax maya, art of living ka deep breathing karte hain",neutral
monishaadaptstohighsociety,maya,excuse me mujhe koi deep sheep breathing ki jarurat nahi hai...out..,anger
monishaadaptstohighsociety,simple,"relax maya, jab tum upset ho jati ho to tumhara chehra bilkul wo second class ladies compartment ki behenji ki tarah ho jata hai..dhakka kyun mara....uss type..anyway, see you around monizay..bye rosesh",neutral
monishaadaptstohighsociety,monisha,ciao,neutral
monishaadaptstohighsociety,simple,ciao,neutral
monishaadaptstohighsociety,maya,tum iss aurat ki beti ke sath shaadi kar ke ghar jamai banne wale the?,anger
monishaadaptstohighsociety,monisha,calm down mom..and this is not done..aap simple ki party pe nahi jana chahti theek hai lekin aaj shaam ko aap ko mere ghar aana hoga for cocktails and dinner,joy
monishaadaptstohighsociety,maya,ye simple hogi wahan?,anger
monishaadaptstohighsociety,monisha,"nahi nahi.. bss hum ghar ke log..sahil ne apne clinic par pehli baar liposuction kiya tha? aaj usi ki anniversary ki party hai..nine o' clock sharp, i'm gonna see you there",neutral
roseshnayadon.wmv,monisha,toh ho gaye na kul mila ke 7.5 kilo! ,neutral
roseshnayadon.wmv,sunita,nahi memsaab ismein toh lakda hai ye nahi chalegi!,neutral
roseshnayadon.wmv,monisha,toh kya hua?,neutral
roseshnayadon.wmv,sunita,mein sirf steel aur loha leti hai!,neutral
roseshnayadon.wmv,maya,hello monisha apni saheli ke saath busy ho as usua arey! ye kya kar rhi ho tum,surprise
roseshnayadon.wmv,monisha,kuch nahi mummyji mein sahil aur meri purani trophies bech rahi hun. kisi kaam ki nahi hai. aur ye ye badi waali toh leak hoti hai,sadness
roseshnayadon.wmv,maya,tumnei ismein paani bhara tha?,neutral
roseshnayadon.wmv,monisha,chai! uss din wo thermos tut gaya tha na toh meine socha ismein chai daalke try kar leti hun ,joy
roseshnayadon.wmv,sunita,hehehe,joy
roseshnayadon.wmv,monisha,tu daant kyu nikaal rahi hai? chal trophy le aur muje ye tiffin dede ,neutral
roseshnayadon.wmv,maya,wow! trophies ki jagah tiffin sajega ghar mein ,contempt
roseshnayadon.wmv,sunita,nahi sajega! 2-3 trophies aur de toh hi sachega,neutral
roseshnayadon.wmv,monisha,bas ho gaya sunita chal uth nikal! mein tujhe trophies dungi hi nahi! mein nirmala ko bula kar usko trophies de dungi samjhi tu! jaldi kar! chal chal nikal! har baar aisa hi karti hai. kamini kanjoos. kahiye mummyji aap kya keh rahi thi?,neutral
roseshnayadon.wmv,maya,haan i remember! mera pain balm kahan hai monisha?,neutral
roseshnayadon.wmv,sahil,mon! hi baby! look at this certificate of achievement,joy
roseshnayadon.wmv,maya,ye certificate kis baat ka hai?,neutral
roseshnayadon.wmv,sahil,mom meri..,joy
roseshnayadon.wmv,maya,eh eh just a minute. hello! haan rosesh mein laa rahi hun! abhi pain balm leke aa rahi hun baby just 2 minutes aayi aayi abhi. tum mere ghar mein chalo na wahan beth kar baatein karenge and monisha where is my pain balm?,anger
roseshnayadon.wmv,monisha,wo bottle toh tut gayi mummyji ,fear
roseshnayadon.wmv,maya,tut gayi? itni mazboot shishi thi! tumnei kaise giraya ke?,contempt
roseshnayadon.wmv,monisha,girayi nahi mummyji wo table pe aise aise patki! chota cockroach tha na usse maarne ke liye sorry!,fear
roseshnayadon.wmv,maya,sorry toh mujhe kehna chaiye ,contempt
roseshnayadon.wmv,sahil,aapko?,neutral
roseshnayadon.wmv,madhusudan,arey sahil tu yahan betha hai? aaj rosesh ka shooting hai nahi? murat mei naariyal fodenge nahi? ye log naariyal ka kya karte honge? chatni banata honge ke naariyal ke ladoo? chatni hi banate honge kyunki naariyal ke ladoo banane ke liye toh 10 - 12 filmo ke murat karne padenge ek saath ,joy
roseshnayadon.wmv,sahil,raj gopal sharma naariyal ke ladoo banane ke liye filmo ke murat nahi karte ,neutral
roseshnayadon.wmv,madhusudan,hein,neutral
roseshnayadon.wmv,sahil,raj gopal sharma filme banane ke liye filmo ke murat karte hai aur unki filme banti bhi hai aur chalti bhi hai rosesh ki film naya don bhi chalegi aur rosesh star banega uske charche honge wo autograph sign karega aur mei davaiyon ke prescriptions uski hasti bante hi hum sab ki hasti mit jayegi aur ye mujhse bardasht nahi hoga isliye aaj mei rosesh ke murat pe nahi gaya kyunki mei usse jalta hun fufaji mera ye jo behaviour hai wo absolutely galat hai ,joy
roseshnayadon.wmv,madhusudan,sahil,neutral
roseshnayadon.wmv,sahil,arey aayiye fufa ji aayiye ,joy
roseshnayadon.wmv,madhusudan,hein,neutral
roseshnayadon.wmv,madhusudan,hehehe sahil muje andar aane ka kehne ke liye itne saare ishaare kyu kar raha hai? seedha seedha welcome keh dena chaiye na  ,joy
roseshnayadon.wmv,sahil,okay welcome ,neutral
roseshnayadon.wmv,madhusudan,hein,neutral
roseshnayadon.wmv,sahil,i give up,neutral
roseshnayadon.wmv,madhusudan,acha maya bata rahi thi teri koi khush khabri hai,neutral
roseshnayadon.wmv,sahil,finally there is somebody ye padhiye ,joy
roseshnayadon.wmv,madhusudan,nahi nahi tu samjha nahin teri khush khabri kya hai ye puch raha hun,neutral
roseshnayadon.wmv,sahil,hahaha ismei likhi hai khush khabri padhiye na please ,joy
roseshnayadon.wmv,madhusudan,ziddi ziddi . ye padh lunga baadmein batana khush khabri kya hai,neutral
roseshnayadon.wmv,sahil,thike bethiye,neutral
roseshnayadon.wmv,monisha,sahil sahil meine apni gurinder mausi ko phone karke khush khabri sunna di hai ,joy
roseshnayadon.wmv,sahil,wo khush ho gayi?,neutral
roseshnayadon.wmv,monisha,ofcourse khush kyu nahi hogi . after all unki behen ki beti ka dewar hero jo banne chala hai . hehehe,joy
roseshnayadon.wmv,sahil,acha wo waali khabar ,neutral
roseshnayadon.wmv,monisha,saare patiyala mei fel gayi hogi ab tak ye khabar ,joy
roseshnayadon.wmv,sahil,and by the way rosesh ke sirf photographs select hue hai ,neutral
roseshnayadon.wmv,monisha,haan haan agar rosesh bhaiya ke photographs select hue hai toh role thodi na tumse karwayenge,neutral
roseshnayadon.wmv,sahil,aur mei karunga bhi nahi because i am a qualified cosmetologist not some college dropout actor ,contempt
roseshnayadon.wmv,madhusudan,arey waah congratulations ,joy
roseshnayadon.wmv,sahil,thank you ,joy
roseshnayadon.wmv,madhusudan,tere sunblock aur anti ageing lotion ko best over the counter medical product ka award mil raha hai ,joy
roseshnayadon.wmv,sahil,aur fufaji meri jo research article hai wo harvard medical institute ke reference books mei chaapne waale hai,neutral
roseshnayadon.wmv,madhusudan,hein,neutral
roseshnayadon.wmv,sahil,ismei likha hai padhiye na ,joy
roseshnayadon.wmv,monisha,fufaji apne rosesh bhaiye superstar hero bann gaye ,joy
roseshnayadon.wmv,maya,abhi aate hai rosesh ji,neutral
roseshnayadon.wmv,rosesh,momma does this blue thing go with my shirt?,neutral
roseshnayadon.wmv,maya,tanvir from film today. tumhara interview lene aaye hai,neutral
roseshnayadon.wmv,rosesh,hi,joy
roseshnayadon.wmv,tanvir,hi,neutral
roseshnayadon.wmv,maya,tanvir keep it short rosesh ji ke paas time nahi hai ,neutral
roseshnayadon.wmv,tanvir,rosesh ji rajgopal sharma ji ki film aapko kaise mili?,neutral
roseshnayadon.wmv,rosesh,jab mei photo lekar ke ,neutral
roseshnayadon.wmv,maya,rosesh toh film mei kaam karna hi nahi chaa raha tha . he's a theatre person you see ,neutral
roseshnayadon.wmv,tanvir,ji ji,neutral
roseshnayadon.wmv,maya,lekin jab rajgopal sharma ne iska natak dekha wo itne impress ho gaye aur isko force kia isliye isse karna pada ,joy
roseshnayadon.wmv,tanvir,uh rosesh ji aap apni success ka credit kisse dena chahenge ,neutral
roseshnayadon.wmv,rosesh,ek toh hardwork aur dusri wo.. ,neutral
roseshnayadon.wmv,maya,uski momma ye hi kahega ye but don't believe him han meine kuch nahi kia ye bekaar mei mujhe credit deta hai,joy
roseshnayadon.wmv,rosesh,momma,neutral
roseshnayadon.wmv,tanvir,aur rosesh ji aapki film naya don mein aapka character kis tarah ka hai,neutral
roseshnayadon.wmv,rosesh,excuse me momma suprapadh magazine se phone aaya hai subah bhi aya tha interview ke liye kya kahun?,neutral
roseshnayadon.wmv,maya,mana kardo tumhare career ke iss stage mei regional vernacular magazine mei interview dena is too down market ,contempt
roseshnayadon.wmv,rosesh,ok hello,neutral
roseshnayadon.wmv,maya,awaaz badal ke warna pehchaan jayenge,fear
roseshnayadon.wmv,rosesh,hello hello ,neutral
roseshnayadon.wmv,maya,its just so middle class kya kar rahe ho tum,disgust
roseshnayadon.wmv,maya,hello no i am sorry mr rosesh bathroom mei hai kal subah phone karna ,neutral
roseshnayadon.wmv,tanvir,matlab rosesh ji kal tak bathroom mei rahenge. should one presume?,neutral
roseshnayadon.wmv,maya,hahaha,joy
roseshnayadon.wmv,rosesh,huhuuu ,joy
roseshnayadon.wmv,maya,very funny next question!,contempt
roseshnayadon.wmv,monisha,sahil sahil aaj shaam murad ki baad ki party mein mei kaunsa dress pehnu ye waala ke ye waala ,joy
roseshnayadon.wmv,sahil,koi bhi dress pehen lo monisha sabki nazre toh star sarabhai rosesh pe hone waali hai,neutral
roseshnayadon.wmv,monisha,toh kya hua? mei dhaka bhuki karke pahunch jaungi na rosesh bhaiya ke kareeb. star ki bhabhi monisha sarabhai ,joy
roseshnayadon.wmv,sahil,monisha rosesh ye film line join kar raha hai ye achi baat nahi hai. kya haina iss line mei drinks drugs midnight brawls aur fir insecurities depression i mean it's quite unsafe you know ,fear
roseshnayadon.wmv,monisha,acha,fear
roseshnayadon.wmv,sahil,hmm,neutral
roseshnayadon.wmv,monisha,lekin mummy ji toh keh rahi thi ye filmline badi respectable hai,neutral
roseshnayadon.wmv,sahil,ye line mere medical profession jitni respectable nahi hain.. kal ko rosesh bhatak gaya toh,neutral
roseshnayadon.wmv,monisha,tum fikar mat karo sahil mei rosesh bhaiya ke saath har jagah jaungi ,neutral
roseshnayadon.wmv,sahil,monisha jab ye line rosesh ke liye thik nahi toh tumhare liye,anger
roseshnayadon.wmv,monisha,muje heroine thodi na banna hai ,neutral
roseshnayadon.wmv,sahil,thank god,neutral
roseshnayadon.wmv,monisha,behen ya bhabhi ka role bhi chalega.. aur kuch nahi toh mei rosesh bhaiye ki secretary ban jaungi.. unki dekh sambhalungi,joy
roseshnayadon.wmv,maya,monisha pehle apne ghar ka calendar toh sambhalo. zameen pe pada hua hai. aur tum rosesh ke saath kahin nahi jaogi ,anger
roseshnayadon.wmv,monisha,kyun nahi jaungi mummy ji . rosesh bhaiya bohot saare filmstars se milenge aur muje unka autograph lene ka isse acha mauka kab milega?,fear
roseshnayadon.wmv,maya,monisha autograph lena is prescribed middle class sahil zara samjhao isse ,disgust
roseshnayadon.wmv,monisha,sahil mummy ji ko,contempt
roseshnayadon.wmv,rosesh,momma momma guess what? bombay express ki nilofer azmi aa rahi hai mera interview lene ke liye yay,joy
roseshnayadon.wmv,monisha,haha,joy
roseshnayadon.wmv,maya,i know darling baldev ne usse paise dekar bijwaya hai ,neutral
roseshnayadon.wmv,sahil,chi chi chi aap paise dekar interview chapwayenge,disgust
roseshnayadon.wmv,maya,well that's the way the cookie crumbles darling ,joy
roseshnayadon.wmv,rosesh,acha ye sab chodiye momma mere paas koi acha black belt nahi hai pehene ke liye ,sadness
roseshnayadon.wmv,maya,i know sahil ki lelo na ,neutral
roseshnayadon.wmv,rosesh,naa sahil bhai ki belt bohot hi tacky hai momma ,sadness
roseshnayadon.wmv,maya,oh yeah fashion street se khareedi hui ,neutral
roseshnayadon.wmv,rosesh,hehehe,joy
roseshnayadon.wmv,maya,sahil tum leather imporium mein jaake ek achi black belt laa do rosesh ke liye ,neutral
roseshnayadon.wmv,sahil,high hopes mom . rosesh khudh kyu nahi chala jaata  ,neutral
roseshnayadon.wmv,rosesh,sahil bhai nilofer ghar pahunch ne waali hai ,fear
roseshnayadon.wmv,sahil,so?,neutral
roseshnayadon.wmv,rosesh,aur muje stars ki tarah behave karna seekhna chaiye na . ab stars public places mein khudh shopping karne thodi na jaate hai right? ,joy
roseshnayadon.wmv,monisha,wahi toh rosesh bhaiya ko kisine pechan lia toh kitna bura lagega ,joy
roseshnayadon.wmv,rosesh,exactly ,neutral
roseshnayadon.wmv,monisha,sahil tum chale jao na tumhe koi nahi pehchanta ,neutral
roseshnayadon.wmv,sahil,so what? so what? agar muje koi nahi pehchanta toh what's the big deal in it ,anger
roseshnayadon.wmv,maya,sahil,surprise
roseshnayadon.wmv,sahil,and mind you mera naam harvard medical institute ke reference books mein aane wala hai alright and its going to stay there saalo saal iske bollywood jaisa nahi hai aaj aaye aur kal bhul gaye types ,anger
roseshnayadon.wmv,rosesh,aisa nahin hai ok momma ko kitne saare actors ke naam yaad hai bataiye momma suniye ,surprise
roseshnayadon.wmv,maya,well uhm om puri ,joy
roseshnayadon.wmv,rosesh,see,neutral
roseshnayadon.wmv,maya,and uh uh ,neutral
roseshnayadon.wmv,rosesh,kal film dekhi,neutral
roseshnayadon.wmv,maya,rahul bose ,joy
roseshnayadon.wmv,sahil,sunna ,neutral
roseshnayadon.wmv,monisha,"mujhe saare yaad hai. amitab bachan, abhishek bachan, shahruk khan, salman khan, aamir khan, fardeen khan, saif ali khan, ajay devgan, hritik roshan, john abhraham",joy
roseshnayadon.wmv,rosesh,sunna aur doctors ke naam atleast ek ka naam,neutral
roseshnayadon.wmv,monisha,dr abdul kalaam ,joy
roseshnayadon.wmv,rosesh,huhuhuhu,joy
roseshnayadon.wmv,sahil,wo waise doctor nahin hai monisha ,neutral
roseshnayadon.wmv,rosesh,so point proven bhai ,joy
roseshnayadon.wmv,sahil,what point proven?,anger
roseshnayadon.wmv,rosesh,yahi ke bollywood is over harvard .. actors doctors se zyada famous hote hai ,neutral
roseshnayadon.wmv,sahil,do you think ke running around trees is ,anger
roseshnayadon.wmv,maya,bas bas ok ok keep quiet,fear
roseshnayadon.wmv,sahil,he is talking like an ass ,anger
roseshnayadon.wmv,maya,keep quiet both of you please sahil tum jaa kar ke wo belt le aao please,neutral
roseshnayadon.wmv,sahil,ye monisha ki bacchi le ayegi na . dewar ki chamchi. come on get his belt ,anger
roseshnayadon.wmv,maya,monisha wahan bargain mat karna please,fear
roseshnayadon.wmv,monisha,thike mummy ji lekin mei jaate jaate raste mein na shivji ka sava rupaye ka prasaad chadha ke jaungi taaki shivji sahil ko sadh buddhi de  ,neutral
roseshnayadon.wmv,maya,sava rupaye mein kitni sadh buddhi denge shivji ,contempt
roseshnayadon.wmv,sahil,aur mujhe kis liye sadh buddhi ,anger
roseshnayadon.wmv,monisha,taaki tum apne bhai se jalna band kar sako ,contempt
roseshnayadon.wmv,sahil,what mei rosesh se jalta hun mom?,anger
roseshnayadon.wmv,monisha,well monisha ki baat ke saath agree karne mei badi takleef ho rahi hai imagine we think alike but she's right ,neutral
roseshnayadon.wmv,sahil,mom!,surprise
roseshnayadon.wmv,maya,rosesh ki kaamyaabi se tumhe takleeft toh ho rahi hai and i am ashamed of you sahil ,contempt
roseshnayadon.wmv,sahil,mom that's that's not true god dammit mei kyu jalunga apne chhote bhai se he's not that important,contempt
roseshmarriesrita.wmw,rosesh,pani ki bunde bani meri gehne bagiche ki khushbu ka libaas pehne mei sarhado ke paas lehrau sanan sanan mei vaayu hawa mei zameen pavan,joy
roseshmarriesrita.wmw,indravadan,rosesh yeh kavita tune nhi nahin likhi hai,neutral
roseshmarriesrita.wmw,rosesh,arey are aapko kaise pata chala,joy
roseshmarriesrita.wmw,indravadan,kyunki yah acchi hai sach bata kisne likhi,contempt
